"design","effect_size","shift_scale","eta_h_sq","omega_sq","group_mean_offsets","sd_per_group","n_vector","n_per_group","distribution","panel","skew","excess_kurtosis","fisher_power","welch_power","mean_power","rank_power","sw_power","gate_power","fisher_mc_se","welch_mc_se","mean_mc_se","rank_mc_se","sw_mc_se","gate_mc_se","route_fisher_probability","route_welch_probability","route_rank_probability"
"unbalanced n, larger n with larger SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",1.95982078900229,0.0708728542187299,0.0754649831737176,"0.0000, 0.4900, 0.9799, 1.4699","1.0, 1.3, 1.7, 2.2","25, 40, 60, 75",50,"F.P.",4,1,1.6,0.95746,0.9855,0.98158,0.9173,0.9174,0.9174,0.000902555797721116,0.000534597979794162,0.000601343555715034,0.00123175249137154,0.00123107465248863,0.00123107465248863,2e-04,0.00712,0.99268
"unbalanced n, larger n with larger SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",1.78954278442699,0.0708732911857565,0.0637204870839587,"0.0000, 0.4474, 0.8948, 1.3422","1.0, 1.3, 1.7, 2.2","25, 40, 60, 75",50,"F.P.",5,2,6.6,0.91548,0.96272,0.94048,0.9116,0.9116,0.9116,0.00124399654018812,0.000847233162712603,0.00105808666563756,0.00126953093699996,0.00126953093699996,0.00126953093699996,0,0,1
"unbalanced n, larger n with larger SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",1.81079280325532,0.0708663602426617,0.0651436090392492,"0.0000, 0.4527, 0.9054, 1.3581","1.0, 1.3, 1.7, 2.2","50, 80, 120, 150",100,"normal",1,0,0,0.9983,0.99988,0.99988,0.9991,0.99954,0.99954,0.000184234090222197,4.89868553797871e-05,4.89868553797871e-05,0.000134103691224367,9.58945671036703e-05,9.58945671036703e-05,0,0.5543,0.4457
"unbalanced n, larger n with larger SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",1.39882845955062,0.0708789699458661,0.0399231068353735,"0.0000, 0.3497, 0.6994, 1.0491","1.0, 1.3, 1.7, 2.2","50, 80, 120, 150",100,"F.P.",2,0,6,0.946,0.98872,0.9887,0.9991,0.9991,0.9991,0.00101078187557949,0.000472287234635872,0.000472700962554552,0.000134103691224367,0.000134103691224367,0.000134103691224367,0,0,1
"unbalanced n, larger n with larger SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",1.83996185539893,0.0708767128950432,0.0671172417166322,"0.00, 0.46, 0.92, 1.38","1.0, 1.3, 1.7, 2.2","50, 80, 120, 150",100,"F.P.",3,0.5,1,0.99932,0.99986,0.99986,0.99908,0.9991,0.9991,0.000116579380681149,5.29113220398109e-05,5.29113220398109e-05,0.000135584187868647,0.000134103691224367,0.000134103691224367,0,0.02552,0.97448
"unbalanced n, larger n with larger SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",1.95982078900229,0.0708728542187299,0.0754649831737176,"0.0000, 0.4900, 0.9799, 1.4699","1.0, 1.3, 1.7, 2.2","50, 80, 120, 150",100,"F.P.",4,1,1.6,0.9999,0.99998,0.99998,0.99898,0.99898,0.99898,4.47191234261113e-05,1.999979999901e-05,1.999979999901e-05,0.000142755707416553,0.000142755707416553,0.000142755707416553,0,2e-05,0.99998
"unbalanced n, larger n with larger SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",1.78954278442699,0.0708732911857565,0.0637204870839587,"0.0000, 0.4474, 0.8948, 1.3422","1.0, 1.3, 1.7, 2.2","50, 80, 120, 150",100,"F.P.",5,2,6.6,0.99926,0.99968,0.99942,0.99858,0.99858,0.99858,0.000121610229832853,7.99871989758345e-05,0.000107672057656574,0.000168403301630341,0.000168403301630341,0.000168403301630341,0,0,1
"unbalanced n, larger n with larger SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",1.81079280325532,0.0708663602426617,0.0651436090392492,"0.0000, 0.4527, 0.9054, 1.3581","1.0, 1.3, 1.7, 2.2","100, 160, 240, 300",200,"normal",1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0.25748,0.74252
"unbalanced n, larger n with larger SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",1.39882845955062,0.0708789699458661,0.0399231068353735,"0.0000, 0.3497, 0.6994, 1.0491","1.0, 1.3, 1.7, 2.2","100, 160, 240, 300",200,"F.P.",2,0,6,0.99966,0.99998,0.99998,1,1,1,8.24480927614468e-05,1.999979999901e-05,1.999979999901e-05,0,0,0,0,0,1
"unbalanced n, larger n with larger SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",1.83996185539893,0.0708767128950432,0.0671172417166322,"0.00, 0.46, 0.92, 1.38","1.0, 1.3, 1.7, 2.2","100, 160, 240, 300",200,"F.P.",3,0.5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1e-04,0.9999
"unbalanced n, larger n with larger SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",1.95982078900229,0.0708728542187299,0.0754649831737176,"0.0000, 0.4900, 0.9799, 1.4699","1.0, 1.3, 1.7, 2.2","100, 160, 240, 300",200,"F.P.",4,1,1.6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1
"unbalanced n, larger n with larger SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",1.78954278442699,0.0708732911857565,0.0637204870839587,"0.0000, 0.4474, 0.8948, 1.3422","1.0, 1.3, 1.7, 2.2","100, 160, 240, 300",200,"F.P.",5,2,6.6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1
"unbalanced n, larger n with smaller SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",1.64565727976325,0.0708570596103479,0.0805894619075653,"0.0000, 0.4114, 0.8228, 1.2342","2.2, 1.7, 1.3, 1.0","5, 8, 12, 15",10,"normal",1,0,0,0.3671,0.22108,0.29402,0.27506,0.23466,0.30198,0.00215563257537086,0.00185582129312065,0.00203750945813756,0.00199700774360041,0.00189522919141723,0.00205323198689286,0.46028,0.4088,0.13092
"unbalanced n, larger n with smaller SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",1.27136000814874,0.070848151319278,0.0497142941072972,"0.0000, 0.3178, 0.6357, 0.9535","2.2, 1.7, 1.3, 1.0","5, 8, 12, 15",10,"F.P.",2,0,6,0.2887,0.17756,0.22764,0.2703,0.23938,0.27628,0.00202658486128758,0.00170899061670917,0.00187520681739375,0.0019861415357421,0.00190828307962943,0.00199974679197142,0.30508,0.15954,0.53538
"unbalanced n, larger n with smaller SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",1.43693356033139,0.0708738249382659,0.0626424379880547,"0.0000, 0.3592, 0.7185, 1.0777","2.2, 1.7, 1.3, 1.0","5, 8, 12, 15",10,"F.P.",3,0.5,1,0.3311,0.22298,0.28874,0.28194,0.24738,0.30486,0.00210462723540298,0.00186150433574569,0.00202666826293797,0.00201221189937839,0.00192967943244467,0.00205873932492679,0.40886,0.32872,0.26242
"unbalanced n, larger n with smaller SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",1.23812707319894,0.0708748492657353,0.0472704839429089,"0.0000, 0.3095, 0.6191, 0.9286","2.2, 1.7, 1.3, 1.0","5, 8, 12, 15",10,"F.P.",4,1,1.6,0.29804,0.2282,0.27952,0.28722,0.26742,0.3046,0.00204554226746846,0.00187683115916163,0.00200693083886815,0.00202348546621912,0.00197942690493991,0.00205824604943141,0.28694,0.28074,0.43232
"unbalanced n, larger n with smaller SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",0.745144167057181,0.0708771566097014,0.0176536789247415,"0.0000, 0.1863, 0.3726, 0.5589","2.2, 1.7, 1.3, 1.0","5, 8, 12, 15",10,"F.P.",5,2,6.6,0.21452,0.22266,0.22376,0.29454,0.29256,0.29876,0.0018357623462747,0.00186055112480147,0.0018638211416335,0.00203855923828571,0.00203454489456488,0.00204696097862172,0.06106,0.09778,0.84116
"unbalanced n, larger n with smaller SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",1.64565727976325,0.0708570596103479,0.0805894619075653,"0.0000, 0.4114, 0.8228, 1.2342","2.2, 1.7, 1.3, 1.0","10, 16, 24, 30",20,"normal",1,0,0,0.59418,0.46246,0.48724,0.50832,0.48766,0.50822,0.00219604247499906,0.00222975670601077,0.0022353397164637,0.00223575838408358,0.00223538687658311,0.00223576578200848,0.19638,0.5808,0.22282
"unbalanced n, larger n with smaller SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",1.27136000814874,0.070848151319278,0.0497142941072972,"0.0000, 0.3178, 0.6357, 0.9535","2.2, 1.7, 1.3, 1.0","10, 16, 24, 30",20,"F.P.",2,0,6,0.44476,0.34582,0.3757,0.5124,0.50424,0.51088,0.00222237954634216,0.00212710379436453,0.00216586938664362,0.00223538023611197,0.00223598757778303,0.00223553852840876,0.08018,0.07356,0.84626
"unbalanced n, larger n with smaller SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",1.43693356033139,0.0708738249382659,0.0626424379880547,"0.0000, 0.3592, 0.7185, 1.0777","2.2, 1.7, 1.3, 1.0","10, 16, 24, 30",20,"F.P.",3,0.5,1,0.51084,0.41074,0.43772,0.51876,0.49772,0.51318,0.00223554241471729,0.00220014841499386,0.00221865365300671,0.00223449351039559,0.00223604472942739,0.00223529097703185,0.1588,0.35622,0.48498
"unbalanced n, larger n with smaller SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",1.23812707319894,0.0708748492657353,0.0472704839429089,"0.0000, 0.3095, 0.6191, 0.9286","2.2, 1.7, 1.3, 1.0","10, 16, 24, 30",20,"F.P.",4,1,1.6,0.43362,0.36484,0.38966,0.52134,0.51444,0.51962,0.00221627478260255,0.00215282035664846,0.00218094055123013,0.002234030458163,0.00223513528181182,0.00223434579060628,0.0584,0.17586,0.76574
"unbalanced n, larger n with smaller SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",0.745144167057181,0.0708771566097014,0.0176536789247415,"0.0000, 0.1863, 0.3726, 0.5589","2.2, 1.7, 1.3, 1.0","10, 16, 24, 30",20,"F.P.",5,2,6.6,0.2752,0.26588,0.2764,0.52292,0.52314,0.52318,0.00199732300842903,0.00197579262879483,0.00200001519994224,0.00223371741095421,0.00223367204575784,0.00223366375088105,0.00086,0.00508,0.99406
"unbalanced n, larger n with smaller SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",1.64565727976325,0.0708570596103479,0.0805894619075653,"0.0000, 0.4114, 0.8228, 1.2342","2.2, 1.7, 1.3, 1.0","15, 24, 36, 45",30,"normal",1,0,0,0.76128,0.67342,0.67894,0.6974,0.6943,0.6987,0.00190647717846294,0.00209726251861802,0.00208796779860227,0.0020544256618335,0.00206032769238294,0.0020519176884076,0.068,0.62894,0.30306
"unbalanced n, larger n with smaller SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",1.27136000814874,0.070848151319278,0.0497142941072972,"0.0000, 0.3178, 0.6357, 0.9535","2.2, 1.7, 1.3, 1.0","15, 24, 36, 45",30,"F.P.",2,0,6,0.57218,0.49208,0.50732,0.69216,0.69058,0.69142,0.00221264569057045,0.00223578743891274,0.00223582833688099,0.0020643378328171,0.00206726516731647,0.00206571238849942,0.01614,0.02758,0.95628
"unbalanced n, larger n with smaller SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",1.43693356033139,0.0708738249382659,0.0626424379880547,"0.0000, 0.3592, 0.7185, 1.0777","2.2, 1.7, 1.3, 1.0","15, 24, 36, 45",30,"F.P.",3,0.5,1,0.65794,0.58074,0.58702,0.70116,0.69338,0.69598,0.00212157939469632,0.00220672178762979,0.00220194241341594,0.00204711823986794,0.00206205807677669,0.00205714287107143,0.0523,0.30088,0.64682
"unbalanced n, larger n with smaller SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",1.23812707319894,0.0708748492657353,0.0472704839429089,"0.0000, 0.3095, 0.6191, 0.9286","2.2, 1.7, 1.3, 1.0","15, 24, 36, 45",30,"F.P.",4,1,1.6,0.55284,0.48806,0.49492,0.69762,0.69684,0.69714,0.00222354642137285,0.00223543032277904,0.00223595256479202,0.00205400260759328,0.00205550000924349,0.00205492491541662,0.00786,0.0776,0.91454
"unbalanced n, larger n with smaller SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",0.745144167057181,0.0708771566097014,0.0176536789247415,"0.0000, 0.1863, 0.3726, 0.5589","2.2, 1.7, 1.3, 1.0","15, 24, 36, 45",30,"F.P.",5,2,6.6,0.32286,0.3063,0.31728,0.7022,0.70218,0.70218,0.00209103524790951,0.00206145730006712,0.00208141010663444,0.00204506801842873,0.00204510756489726,0.00204510756489726,0,0.00016,0.99984
"unbalanced n, larger n with smaller SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",1.64565727976325,0.0708570596103479,0.0805894619075653,"0.0000, 0.4114, 0.8228, 1.2342","2.2, 1.7, 1.3, 1.0","25, 40, 60, 75",50,"normal",1,0,0,0.93472,0.90708,0.90722,0.9052,0.91146,0.9116,0.00110470377567925,0.00129835182905097,0.00129747348026848,0.00131006076194961,0.00127043825824005,0.00126953093699996,0.00552,0.53788,0.4566
"unbalanced n, larger n with smaller SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",1.27136000814874,0.070848151319278,0.0497142941072972,"0.0000, 0.3178, 0.6357, 0.9535","2.2, 1.7, 1.3, 1.0","25, 40, 60, 75",50,"F.P.",2,0,6,0.76924,0.72458,0.72708,0.90586,0.90574,0.90576,0.0018841964993068,0.00199781792764005,0.00199215799373443,0.00130596830283127,0.00130671383554319,0.00130658962493967,0.00044,0.00234,0.99722
"unbalanced n, larger n with smaller SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",1.43693356033139,0.0708738249382659,0.0626424379880547,"0.0000, 0.3592, 0.7185, 1.0777","2.2, 1.7, 1.3, 1.0","25, 40, 60, 75",50,"F.P.",3,0.5,1,0.85252,0.81468,0.81484,0.9052,0.90528,0.90528,0.00158574682468545,0.00173767947332067,0.00173709973461514,0.00131006076194961,0.00130956574176328,0.00130956574176328,0.00338,0.14234,0.85428
"unbalanced n, larger n with smaller SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",1.23812707319894,0.0708748492657353,0.0472704839429089,"0.0000, 0.3095, 0.6191, 0.9286","2.2, 1.7, 1.3, 1.0","25, 40, 60, 75",50,"F.P.",4,1,1.6,0.73998,0.69822,0.69826,0.9011,0.90112,0.90112,0.00196168090983218,0.0020528459835068,0.00205276872735338,0.00133505647820607,0.00133493629510925,0.00133493629510925,0.00012,0.00802,0.99186
"unbalanced n, larger n with smaller SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",0.745144167057181,0.0708771566097014,0.0176536789247415,"0.0000, 0.1863, 0.3726, 0.5589","2.2, 1.7, 1.3, 1.0","25, 40, 60, 75",50,"F.P.",5,2,6.6,0.41922,0.38926,0.39206,0.89786,0.89786,0.89786,0.00220669250961705,0.00218053503709525,0.00218334127611787,0.00135430735359445,0.00135430735359445,0.00135430735359445,0,0,1
"unbalanced n, larger n with smaller SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",1.64565727976325,0.0708570596103479,0.0805894619075653,"0.0000, 0.4114, 0.8228, 1.2342","2.2, 1.7, 1.3, 1.0","50, 80, 120, 150",100,"normal",1,0,0,0.9988,0.99824,0.99824,0.99698,0.99734,0.99734,0.000154826354345762,0.000187451455049033,0.000187451455049033,0.000245392730128666,0.000230344281457127,0.000230344281457127,0,0.27276,0.72724
"unbalanced n, larger n with smaller SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",1.27136000814874,0.070848151319278,0.0497142941072972,"0.0000, 0.3178, 0.6357, 0.9535","2.2, 1.7, 1.3, 1.0","50, 80, 120, 150",100,"F.P.",2,0,6,0.96566,0.95884,0.95888,0.99754,0.99754,0.99754,0.000814380309192211,0.000888435190658272,0.000888021909639622,0.000221537734934707,0.000221537734934707,0.000221537734934707,0,0,1
"unbalanced n, larger n with smaller SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",1.43693356033139,0.0708738249382659,0.0626424379880547,"0.0000, 0.3592, 0.7185, 1.0777","2.2, 1.7, 1.3, 1.0","50, 80, 120, 150",100,"F.P.",3,0.5,1,0.98914,0.98608,0.98608,0.99736,0.99734,0.99734,0.000463509663329687,0.000523951020611661,0.000523951020611661,0.000229478992502581,0.000230344281457127,0.000230344281457127,2e-05,0.01204,0.98794
"unbalanced n, larger n with smaller SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",1.23812707319894,0.0708748492657353,0.0472704839429089,"0.0000, 0.3095, 0.6191, 0.9286","2.2, 1.7, 1.3, 1.0","50, 80, 120, 150",100,"F.P.",4,1,1.6,0.94998,0.94162,0.94162,0.99684,0.99684,0.99684,0.000974864088988819,0.00104853970454151,0.00104853970454151,0.000250998581669302,0.000250998581669302,0.000250998581669302,0,0,1
"unbalanced n, larger n with smaller SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",0.745144167057181,0.0708771566097014,0.0176536789247415,"0.0000, 0.1863, 0.3726, 0.5589","2.2, 1.7, 1.3, 1.0","50, 80, 120, 150",100,"F.P.",5,2,6.6,0.62432,0.5954,0.5954,0.99604,0.99604,0.99604,0.0021658464285355,0.00219498902047368,0.00219498902047368,0.000280867171452983,0.000280867171452983,0.000280867171452983,0,0,1
"unbalanced n, larger n with smaller SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",1.64565727976325,0.0708570596103479,0.0805894619075653,"0.0000, 0.4114, 0.8228, 1.2342","2.2, 1.7, 1.3, 1.0","100, 160, 240, 300",200,"normal",1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0.04924,0.95076
"unbalanced n, larger n with smaller SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",1.27136000814874,0.070848151319278,0.0497142941072972,"0.0000, 0.3178, 0.6357, 0.9535","2.2, 1.7, 1.3, 1.0","100, 160, 240, 300",200,"F.P.",2,0,6,0.9995,0.99958,0.99958,1,1,1,9.9974996874213e-05,9.1632265059855e-05,9.1632265059855e-05,0,0,0,0,0,1
"unbalanced n, larger n with smaller SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",1.43693356033139,0.0708738249382659,0.0626424379880547,"0.0000, 0.3592, 0.7185, 1.0777","2.2, 1.7, 1.3, 1.0","100, 160, 240, 300",200,"F.P.",3,0.5,1,0.99998,1,1,1,1,1,1.999979999901e-05,0,0,0,0,0,0,2e-05,0.99998
"unbalanced n, larger n with smaller SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",1.23812707319894,0.0708748492657353,0.0472704839429089,"0.0000, 0.3095, 0.6191, 0.9286","2.2, 1.7, 1.3, 1.0","100, 160, 240, 300",200,"F.P.",4,1,1.6,0.9995,0.99936,0.99936,1,1,1,9.9974996874213e-05,0.000113100875328175,0.000113100875328175,0,0,0,0,0,1
"unbalanced n, larger n with smaller SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",0.745144167057181,0.0708771566097014,0.0176536789247415,"0.0000, 0.1863, 0.3726, 0.5589","2.2, 1.7, 1.3, 1.0","100, 160, 240, 300",200,"F.P.",5,2,6.6,0.87426,0.864,0.864,1,1,1,0.00148276398931185,0.00153299706457645,0.00153299706457645,0,0,0,0,0,1
