"design","effect_size","shift_scale","eta_h_sq","omega_sq","group_mean_offsets","sd_per_group","n_vector","n_per_group","distribution","panel","skew","excess_kurtosis","fisher_power","welch_power","mean_power","rank_power","sw_power","gate_power","fisher_mc_se","welch_mc_se","mean_mc_se","rank_mc_se","sw_mc_se","gate_mc_se","route_fisher_probability","route_welch_probability","route_rank_probability"
"unbalanced n, larger n with smaller SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",1.27136000814874,0.070848151319278,0.0497142941072972,"0.0000, 0.3178, 0.6357, 0.9535","2.2, 1.7, 1.3, 1.0","10, 16, 24, 30",20,"F.P.",2,0,6,0.55,0.45,0.45,0.65,0.65,0.65,0.111242977306435,0.111242977306435,0.111242977306435,0.106653645038508,0.106653645038508,0.106653645038508,0.15,0.1,0.75
"unbalanced n, larger n with smaller SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",1.43693356033139,0.0708738249382659,0.0626424379880547,"0.0000, 0.3592, 0.7185, 1.0777","2.2, 1.7, 1.3, 1.0","10, 16, 24, 30",20,"F.P.",3,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.111803398874989,0.111803398874989,0.111803398874989,0.111803398874989,0.111803398874989,0.111803398874989,0.25,0.35,0.4
"unbalanced n, larger n with smaller SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",1.23812707319894,0.0708748492657353,0.0472704839429089,"0.0000, 0.3095, 0.6191, 0.9286","2.2, 1.7, 1.3, 1.0","10, 16, 24, 30",20,"F.P.",4,1,1.6,0.6,0.5,0.5,0.6,0.55,0.55,0.109544511501033,0.111803398874989,0.111803398874989,0.109544511501033,0.111242977306435,0.111242977306435,0,0.05,0.95
"unbalanced n, larger n with smaller SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",0.745144167057181,0.0708771566097014,0.0176536789247415,"0.0000, 0.1863, 0.3726, 0.5589","2.2, 1.7, 1.3, 1.0","10, 16, 24, 30",20,"F.P.",5,2,6.6,0.2,0.25,0.25,0.45,0.45,0.45,0.0894427190999916,0.0968245836551854,0.0968245836551854,0.111242977306435,0.111242977306435,0.111242977306435,0,0,1
"unbalanced n, larger n with smaller SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",1.64565727976325,0.0708570596103479,0.0805894619075653,"0.0000, 0.4114, 0.8228, 1.2342","2.2, 1.7, 1.3, 1.0","15, 24, 36, 45",30,"normal",1,0,0,0.6,0.45,0.45,0.5,0.5,0.5,0.109544511501033,0.111242977306435,0.111242977306435,0.111803398874989,0.111803398874989,0.111803398874989,0.05,0.45,0.5
"unbalanced n, larger n with smaller SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",1.27136000814874,0.070848151319278,0.0497142941072972,"0.0000, 0.3178, 0.6357, 0.9535","2.2, 1.7, 1.3, 1.0","15, 24, 36, 45",30,"F.P.",2,0,6,0.5,0.5,0.5,0.6,0.6,0.6,0.111803398874989,0.111803398874989,0.111803398874989,0.109544511501033,0.109544511501033,0.109544511501033,0,0,1
"unbalanced n, larger n with smaller SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",1.43693356033139,0.0708738249382659,0.0626424379880547,"0.0000, 0.3592, 0.7185, 1.0777","2.2, 1.7, 1.3, 1.0","15, 24, 36, 45",30,"F.P.",3,0.5,1,0.7,0.55,0.55,0.65,0.7,0.7,0.102469507659596,0.111242977306435,0.111242977306435,0.106653645038508,0.102469507659596,0.102469507659596,0,0.3,0.7
"unbalanced n, larger n with smaller SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",1.23812707319894,0.0708748492657353,0.0472704839429089,"0.0000, 0.3095, 0.6191, 0.9286","2.2, 1.7, 1.3, 1.0","15, 24, 36, 45",30,"F.P.",4,1,1.6,0.75,0.6,0.7,0.9,0.9,0.9,0.0968245836551854,0.109544511501033,0.102469507659596,0.0670820393249937,0.0670820393249937,0.0670820393249937,0,0,1
"unbalanced n, larger n with smaller SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",0.745144167057181,0.0708771566097014,0.0176536789247415,"0.0000, 0.1863, 0.3726, 0.5589","2.2, 1.7, 1.3, 1.0","15, 24, 36, 45",30,"F.P.",5,2,6.6,0.4,0.35,0.35,0.75,0.75,0.75,0.109544511501033,0.106653645038508,0.106653645038508,0.0968245836551854,0.0968245836551854,0.0968245836551854,0,0,1
"unbalanced n, larger n with smaller SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",1.64565727976325,0.0708570596103479,0.0805894619075653,"0.0000, 0.4114, 0.8228, 1.2342","2.2, 1.7, 1.3, 1.0","25, 40, 60, 75",50,"normal",1,0,0,0.8,0.8,0.8,0.8,0.8,0.8,0.0894427190999916,0.0894427190999916,0.0894427190999916,0.0894427190999916,0.0894427190999916,0.0894427190999916,0,0.45,0.55
"unbalanced n, larger n with smaller SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",1.27136000814874,0.070848151319278,0.0497142941072972,"0.0000, 0.3178, 0.6357, 0.9535","2.2, 1.7, 1.3, 1.0","25, 40, 60, 75",50,"F.P.",2,0,6,0.85,0.85,0.85,0.95,0.95,0.95,0.0798435971133566,0.0798435971133566,0.0798435971133566,0.0487339717240448,0.0487339717240448,0.0487339717240448,0,0,1
"unbalanced n, larger n with smaller SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",1.43693356033139,0.0708738249382659,0.0626424379880547,"0.0000, 0.3592, 0.7185, 1.0777","2.2, 1.7, 1.3, 1.0","25, 40, 60, 75",50,"F.P.",3,0.5,1,0.8,0.75,0.75,0.85,0.85,0.85,0.0894427190999916,0.0968245836551854,0.0968245836551854,0.0798435971133566,0.0798435971133566,0.0798435971133566,0,0.1,0.9
"unbalanced n, larger n with smaller SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",1.23812707319894,0.0708748492657353,0.0472704839429089,"0.0000, 0.3095, 0.6191, 0.9286","2.2, 1.7, 1.3, 1.0","25, 40, 60, 75",50,"F.P.",4,1,1.6,0.65,0.75,0.75,0.85,0.85,0.85,0.106653645038508,0.0968245836551854,0.0968245836551854,0.0798435971133566,0.0798435971133566,0.0798435971133566,0,0,1
"unbalanced n, larger n with smaller SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",0.745144167057181,0.0708771566097014,0.0176536789247415,"0.0000, 0.1863, 0.3726, 0.5589","2.2, 1.7, 1.3, 1.0","25, 40, 60, 75",50,"F.P.",5,2,6.6,0.4,0.35,0.35,1,1,1,0.109544511501033,0.106653645038508,0.106653645038508,0,0,0,0,0,1
"unbalanced n, larger n with smaller SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",1.64565727976325,0.0708570596103479,0.0805894619075653,"0.0000, 0.4114, 0.8228, 1.2342","2.2, 1.7, 1.3, 1.0","50, 80, 120, 150",100,"normal",1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0.2,0.8
"unbalanced n, larger n with smaller SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",1.27136000814874,0.070848151319278,0.0497142941072972,"0.0000, 0.3178, 0.6357, 0.9535","2.2, 1.7, 1.3, 1.0","50, 80, 120, 150",100,"F.P.",2,0,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1
"unbalanced n, larger n with smaller SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",1.43693356033139,0.0708738249382659,0.0626424379880547,"0.0000, 0.3592, 0.7185, 1.0777","2.2, 1.7, 1.3, 1.0","50, 80, 120, 150",100,"F.P.",3,0.5,1,0.95,1,1,1,1,1,0.0487339717240448,0,0,0,0,0,0,0,1
"unbalanced n, larger n with smaller SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",1.23812707319894,0.0708748492657353,0.0472704839429089,"0.0000, 0.3095, 0.6191, 0.9286","2.2, 1.7, 1.3, 1.0","50, 80, 120, 150",100,"F.P.",4,1,1.6,0.9,1,1,1,1,1,0.0670820393249937,0,0,0,0,0,0,0,1
"unbalanced n, larger n with smaller SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",0.745144167057181,0.0708771566097014,0.0176536789247415,"0.0000, 0.1863, 0.3726, 0.5589","2.2, 1.7, 1.3, 1.0","50, 80, 120, 150",100,"F.P.",5,2,6.6,0.55,0.55,0.55,1,1,1,0.111242977306435,0.111242977306435,0.111242977306435,0,0,0,0,0,1
"unbalanced n, larger n with smaller SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",1.64565727976325,0.0708570596103479,0.0805894619075653,"0.0000, 0.4114, 0.8228, 1.2342","2.2, 1.7, 1.3, 1.0","100, 160, 240, 300",200,"normal",1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0.1,0.9
"unbalanced n, larger n with smaller SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",1.27136000814874,0.070848151319278,0.0497142941072972,"0.0000, 0.3178, 0.6357, 0.9535","2.2, 1.7, 1.3, 1.0","100, 160, 240, 300",200,"F.P.",2,0,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1
"unbalanced n, larger n with smaller SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",1.43693356033139,0.0708738249382659,0.0626424379880547,"0.0000, 0.3592, 0.7185, 1.0777","2.2, 1.7, 1.3, 1.0","100, 160, 240, 300",200,"F.P.",3,0.5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1
"unbalanced n, larger n with smaller SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",1.23812707319894,0.0708748492657353,0.0472704839429089,"0.0000, 0.3095, 0.6191, 0.9286","2.2, 1.7, 1.3, 1.0","100, 160, 240, 300",200,"F.P.",4,1,1.6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1
"unbalanced n, larger n with smaller SD","moderate ordered effect: 0, 0.25, 0.50, 0.75 SD (eta_H^2 fixed)",0.745144167057181,0.0708771566097014,0.0176536789247415,"0.0000, 0.1863, 0.3726, 0.5589","2.2, 1.7, 1.3, 1.0","100, 160, 240, 300",200,"F.P.",5,2,6.6,0.8,0.8,0.8,1,1,1,0.0894427190999916,0.0894427190999916,0.0894427190999916,0,0,0,0,0,1
