"design_set","design","omega_sq_regime","effect_size","shift_scale","omega_sq","group_mean_offsets","sd_per_group","n_vector","n_per_group","distribution","panel","skew","excess_kurtosis","fisher_power","welch_power","mean_power","rank_power","sw_power","gate_power","fisher_mc_se","welch_mc_se","mean_mc_se","rank_mc_se","sw_mc_se","gate_mc_se","route_fisher_probability","route_welch_probability","route_rank_probability"
"brunner","balanced n, unequal SD","het","one-point alternative: last group shifted by 1.00",1,0.0429447852760736,"0.00, 0.00, 0.00, 1.00","1.0000, 1.4142, 2.0000, 2.2361","50, 50, 50, 50",50,"F.P.",4,1,1.6,0.80156,0.71928,0.7198,0.66128,0.66178,0.66178,0.00178360066382585,0.00200955856645185,0.00200842206719604,0.00211654795173651,0.00211578463743359,0.00211578463743359,2e-05,0.0075,0.99248
"brunner","balanced n, unequal SD","het","one-point alternative: last group shifted by 1.00",1,0.0429447852760736,"0.00, 0.00, 0.00, 1.00","1.0000, 1.4142, 2.0000, 2.2361","50, 50, 50, 50",50,"F.P.",5,2,6.6,0.81732,0.76662,0.77,0.83618,0.83618,0.83618,0.00172805102702438,0.001891633027836,0.00188202019117755,0.00165519187769878,0.00165519187769878,0.00165519187769878,0,0,1
"brunner","balanced n, unequal SD","het","one-point alternative: last group shifted by 1.00",1,0.0429447852760736,"0.00, 0.00, 0.00, 1.00","1.0000, 1.4142, 2.0000, 2.2361","100, 100, 100, 100",100,"normal",1,0,0,0.97854,0.95362,0.95362,0.95754,0.95912,0.95912,0.00064806586702279,0.000940520022115425,0.000940520022115425,0.000901744402810464,0.000885537414229348,0.000885537414229348,0,0.33426,0.66574
"brunner","balanced n, unequal SD","het","one-point alternative: last group shifted by 1.00",1,0.0429447852760736,"0.00, 0.00, 0.00, 1.00","1.0000, 1.4142, 2.0000, 2.2361","100, 100, 100, 100",100,"F.P.",2,0,6,0.97528,0.94808,0.94808,0.99798,0.99798,0.99798,0.000694390691181844,0.000992212815881754,0.000992212815881754,0.000200794402312416,0.000200794402312416,0.000200794402312416,0,0,1
"brunner","balanced n, unequal SD","het","one-point alternative: last group shifted by 1.00",1,0.0429447852760736,"0.00, 0.00, 0.00, 1.00","1.0000, 1.4142, 2.0000, 2.2361","100, 100, 100, 100",100,"F.P.",3,0.5,1,0.981,0.9636,0.9636,0.95406,0.95418,0.95418,0.00061055712263473,0.000837556445859024,0.000837556445859024,0.000936264026864217,0.00093509922040391,0.00093509922040391,0,0.01206,0.98794
"brunner","balanced n, unequal SD","het","one-point alternative: last group shifted by 1.00",1,0.0429447852760736,"0.00, 0.00, 0.00, 1.00","1.0000, 1.4142, 2.0000, 2.2361","100, 100, 100, 100",100,"F.P.",4,1,1.6,0.98406,0.97188,0.97188,0.932,0.932,0.932,0.000560105640035877,0.00073931408210584,0.00073931408210584,0.00112584190719657,0.00112584190719657,0.00112584190719657,0,2e-05,0.99998
"brunner","balanced n, unequal SD","het","one-point alternative: last group shifted by 1.00",1,0.0429447852760736,"0.00, 0.00, 0.00, 1.00","1.0000, 1.4142, 2.0000, 2.2361","100, 100, 100, 100",100,"F.P.",5,2,6.6,0.98626,0.98422,0.98422,0.98934,0.98934,0.98934,0.000520599892431798,0.000557332783891276,0.000557332783891276,0.000459268209219841,0.000459268209219841,0.000459268209219841,0,0,1
"brunner","unbalanced n, larger n with larger SD","het","one-point alternative: last group shifted by 1.00",1,0.0566037735849057,"0.00, 0.00, 0.00, 1.00","1.0000, 1.4142, 2.0000, 2.2361","5, 8, 12, 15",10,"normal",1,0,0,0.1744,0.17784,0.1858,0.16312,0.18266,0.19166,0.001696965762766,0.0017100463993705,0.00173941576398514,0.00165234297650336,0.00172797757161371,0.00176026386885603,0.70194,0.21748,0.08058
"brunner","unbalanced n, larger n with larger SD","het","one-point alternative: last group shifted by 1.00",1,0.0566037735849057,"0.00, 0.00, 0.00, 1.00","1.0000, 1.4142, 2.0000, 2.2361","5, 8, 12, 15",10,"F.P.",2,0,6,0.2065,0.20756,0.21224,0.2736,0.26566,0.27638,0.0018102914130051,0.00181371908740025,0.00182862889838261,0.00199370529416963,0.00197527094040286,0.00199997047778211,0.39642,0.07692,0.52666
"brunner","unbalanced n, larger n with larger SD","het","one-point alternative: last group shifted by 1.00",1,0.0566037735849057,"0.00, 0.00, 0.00, 1.00","1.0000, 1.4142, 2.0000, 2.2361","5, 8, 12, 15",10,"F.P.",3,0.5,1,0.17174,0.18096,0.18244,0.1662,0.18582,0.19104,0.00168668534350661,0.0017217054242814,0.00172716905020904,0.00166479764536114,0.00173948801433065,0.00175808827082146,0.5978,0.17686,0.22534
"brunner","unbalanced n, larger n with larger SD","het","one-point alternative: last group shifted by 1.00",1,0.0566037735849057,"0.00, 0.00, 0.00, 1.00","1.0000, 1.4142, 2.0000, 2.2361","5, 8, 12, 15",10,"F.P.",4,1,1.6,0.16158,0.18742,0.1773,0.15504,0.18798,0.18636,0.0016460370809918,0.00174524349934329,0.00170800884072653,0.00161865745851307,0.00174724651723791,0.00174143590407457,0.39084,0.16516,0.444
"brunner","unbalanced n, larger n with larger SD","het","one-point alternative: last group shifted by 1.00",1,0.0566037735849057,"0.00, 0.00, 0.00, 1.00","1.0000, 1.4142, 2.0000, 2.2361","5, 8, 12, 15",10,"F.P.",5,2,6.6,0.1669,0.22128,0.1937,0.22308,0.23716,0.23668,0.00166759941232899,0.0018564221588852,0.00176737268282612,0.00186180188849405,0.00190218366305675,0.00190085547898834,0.06958,0.05992,0.8705
"brunner","unbalanced n, larger n with larger SD","het","one-point alternative: last group shifted by 1.00",1,0.0566037735849057,"0.00, 0.00, 0.00, 1.00","1.0000, 1.4142, 2.0000, 2.2361","10, 16, 24, 30",20,"normal",1,0,0,0.37578,0.37702,0.38336,0.35398,0.38492,0.39072,0.00216596117970752,0.00216737592309225,0.00217437398071261,0.00213858906571599,0.00217603581588171,0.0021820077066775,0.36756,0.52184,0.1106
"brunner","unbalanced n, larger n with larger SD","het","one-point alternative: last group shifted by 1.00",1,0.0566037735849057,"0.00, 0.00, 0.00, 1.00","1.0000, 1.4142, 2.0000, 2.2361","10, 16, 24, 30",20,"F.P.",2,0,6,0.40222,0.42128,0.4113,0.56664,0.5637,0.5653,0.00219289339275761,0.00220818097809034,0.00220060132691044,0.0022161187260614,0.00221784719942561,0.00221691637190039,0.11302,0.05468,0.8323
"brunner","unbalanced n, larger n with larger SD","het","one-point alternative: last group shifted by 1.00",1,0.0566037735849057,"0.00, 0.00, 0.00, 1.00","1.0000, 1.4142, 2.0000, 2.2361","10, 16, 24, 30",20,"F.P.",3,0.5,1,0.3723,0.39662,0.39506,0.35498,0.38746,0.38958,0.00216190985010939,0.0021877503312764,0.00218626437742557,0.00213994953024598,0.00217869111348993,0.00218085957182025,0.27242,0.3181,0.40948
"brunner","unbalanced n, larger n with larger SD","het","one-point alternative: last group shifted by 1.00",1,0.0566037735849057,"0.00, 0.00, 0.00, 1.00","1.0000, 1.4142, 2.0000, 2.2361","10, 16, 24, 30",20,"F.P.",4,1,1.6,0.37402,0.40906,0.40774,0.33394,0.35896,0.35906,0.00216392716882986,0.00219877200455163,0.00219767191545963,0.00210914236788321,0.00214526323979133,0.00214539467884117,0.08052,0.14024,0.77924
"brunner","unbalanced n, larger n with larger SD","het","one-point alternative: last group shifted by 1.00",1,0.0566037735849057,"0.00, 0.00, 0.00, 1.00","1.0000, 1.4142, 2.0000, 2.2361","10, 16, 24, 30",20,"F.P.",5,2,6.6,0.38058,0.45924,0.4428,0.48036,0.48076,0.48072,0.00217135378784757,0.00222862568593292,0.00222138767440535,0.00223434227637576,0.00223441187966767,0.00223440498388273,0.00074,0.00262,0.99664
"brunner","unbalanced n, larger n with larger SD","het","one-point alternative: last group shifted by 1.00",1,0.0566037735849057,"0.00, 0.00, 0.00, 1.00","1.0000, 1.4142, 2.0000, 2.2361","15, 24, 36, 45",30,"normal",1,0,0,0.56056,0.5674,0.56892,0.53388,0.5728,0.57382,0.00221960575958885,0.00221565899903392,0.00221472361074695,0.00223092871064945,0.00221223940838237,0.00221156328238647,0.13932,0.72536,0.13532
"brunner","unbalanced n, larger n with larger SD","het","one-point alternative: last group shifted by 1.00",1,0.0566037735849057,"0.00, 0.00, 0.00, 1.00","1.0000, 1.4142, 2.0000, 2.2361","15, 24, 36, 45",30,"F.P.",2,0,6,0.57904,0.60228,0.59306,0.78048,0.7791,0.77912,0.00220795234731187,0.00218878414467942,0.00219699720709882,0.00185111301437811,0.00185527997887111,0.00185521980153296,0.0258,0.02734,0.94686
"brunner","unbalanced n, larger n with larger SD","het","one-point alternative: last group shifted by 1.00",1,0.0566037735849057,"0.00, 0.00, 0.00, 1.00","1.0000, 1.4142, 2.0000, 2.2361","15, 24, 36, 45",30,"F.P.",3,0.5,1,0.56816,0.59274,0.59296,0.53756,0.56688,0.56788,0.0022151939617108,0.00219726781435491,0.00219708187557952,0.00222974996983967,0.00221597412259259,0.00221536590928,0.09654,0.3419,0.56156
"brunner","unbalanced n, larger n with larger SD","het","one-point alternative: last group shifted by 1.00",1,0.0566037735849057,"0.00, 0.00, 0.00, 1.00","1.0000, 1.4142, 2.0000, 2.2361","15, 24, 36, 45",30,"F.P.",4,1,1.6,0.56728,0.6046,0.60784,0.49784,0.50684,0.50706,0.00221573194046572,0.00218659022224101,0.00218344010405598,0.00223604711220493,0.00223585873614591,0.00223584505903249,0.0117,0.06032,0.92798
"brunner","unbalanced n, larger n with larger SD","het","one-point alternative: last group shifted by 1.00",1,0.0566037735849057,"0.00, 0.00, 0.00, 1.00","1.0000, 1.4142, 2.0000, 2.2361","15, 24, 36, 45",30,"F.P.",5,2,6.6,0.57812,0.65534,0.65328,0.68714,0.68714,0.68714,0.00220860709769755,0.00212541518014716,0.00212840429242191,0.00207354103118313,0.00207354103118313,0.00207354103118313,0,2e-05,0.99998
"brunner","unbalanced n, larger n with larger SD","het","one-point alternative: last group shifted by 1.00",1,0.0566037735849057,"0.00, 0.00, 0.00, 1.00","1.0000, 1.4142, 2.0000, 2.2361","25, 40, 60, 75",50,"normal",1,0,0,0.82254,0.82666,0.82674,0.79696,0.82826,0.82826,0.00170861317096644,0.00169288655497053,0.0016925777524238,0.00179897058564058,0.00168668534350661,0.00168668534350661,0.01062,0.80076,0.18862
"brunner","unbalanced n, larger n with larger SD","het","one-point alternative: last group shifted by 1.00",1,0.0566037735849057,"0.00, 0.00, 0.00, 1.00","1.0000, 1.4142, 2.0000, 2.2361","25, 40, 60, 75",50,"F.P.",2,0,6,0.81834,0.82956,0.82802,0.9564,0.95628,0.9563,0.00172429489589223,0.00168160760226636,0.0016876189119585,0.000913225492416851,0.000914423989186635,0.000914224370709947,0.00064,0.00306,0.9963
"brunner","unbalanced n, larger n with larger SD","het","one-point alternative: last group shifted by 1.00",1,0.0566037735849057,"0.00, 0.00, 0.00, 1.00","1.0000, 1.4142, 2.0000, 2.2361","25, 40, 60, 75",50,"F.P.",3,0.5,1,0.82298,0.83744,0.83778,0.78994,0.80006,0.80018,0.00170695002621635,0.00165005603783629,0.00164866413559585,0.00182172882943648,0.00178865310443361,0.00178825036054799,0.0071,0.2261,0.7668
"brunner","unbalanced n, larger n with larger SD","het","one-point alternative: last group shifted by 1.00",1,0.0566037735849057,"0.00, 0.00, 0.00, 1.00","1.0000, 1.4142, 2.0000, 2.2361","25, 40, 60, 75",50,"F.P.",4,1,1.6,0.82944,0.85414,0.85536,0.75524,0.75552,0.75552,0.0016820778008166,0.00157851107313189,0.00157301792996774,0.00192277165778987,0.00192202772924846,0.00192202772924846,0.00014,0.00522,0.99464
"brunner","unbalanced n, larger n with larger SD","het","one-point alternative: last group shifted by 1.00",1,0.0566037735849057,"0.00, 0.00, 0.00, 1.00","1.0000, 1.4142, 2.0000, 2.2361","25, 40, 60, 75",50,"F.P.",5,2,6.6,0.84242,0.89,0.8909,0.90924,0.90924,0.90924,0.00162940813548969,0.00139928553197694,0.00139425385063123,0.00128469936094014,0.00128469936094014,0.00128469936094014,0,0,1
"brunner","unbalanced n, larger n with larger SD","het","one-point alternative: last group shifted by 1.00",1,0.0566037735849057,"0.00, 0.00, 0.00, 1.00","1.0000, 1.4142, 2.0000, 2.2361","50, 80, 120, 150",100,"normal",1,0,0,0.98896,0.98934,0.98934,0.98452,0.9884,0.9884,0.000467292593564247,0.000459268209219841,0.000459268209219841,0.00055209364423076,0.000478861984291926,0.000478861984291926,0,0.66896,0.33104
"brunner","unbalanced n, larger n with larger SD","het","one-point alternative: last group shifted by 1.00",1,0.0566037735849057,"0.00, 0.00, 0.00, 1.00","1.0000, 1.4142, 2.0000, 2.2361","50, 80, 120, 150",100,"F.P.",2,0,6,0.9871,0.98772,0.98774,0.99972,0.99972,0.99972,0.00050465017586443,0.000492528204268547,0.000492131941657927,7.48226703613212e-05,7.48226703613212e-05,7.48226703613212e-05,0,2e-05,0.99998
"brunner","unbalanced n, larger n with larger SD","het","one-point alternative: last group shifted by 1.00",1,0.0566037735849057,"0.00, 0.00, 0.00, 1.00","1.0000, 1.4142, 2.0000, 2.2361","50, 80, 120, 150",100,"F.P.",3,0.5,1,0.99066,0.99222,0.99222,0.98378,0.98398,0.98398,0.000430180529545446,0.000392924206431724,0.000392924206431724,0.000564923208940826,0.00056148659111327,0.00056148659111327,0,0.03318,0.96682
"brunner","unbalanced n, larger n with larger SD","het","one-point alternative: last group shifted by 1.00",1,0.0566037735849057,"0.00, 0.00, 0.00, 1.00","1.0000, 1.4142, 2.0000, 2.2361","50, 80, 120, 150",100,"F.P.",4,1,1.6,0.99174,0.99408,0.99408,0.97552,0.97552,0.97552,0.000404765917537533,0.000343072983488937,0.000343072983488937,0.000691096658941424,0.000691096658941424,0.000691096658941424,0,0,1
"brunner","unbalanced n, larger n with larger SD","het","one-point alternative: last group shifted by 1.00",1,0.0566037735849057,"0.00, 0.00, 0.00, 1.00","1.0000, 1.4142, 2.0000, 2.2361","50, 80, 120, 150",100,"F.P.",5,2,6.6,0.99366,0.9969,0.99704,0.99804,0.99804,0.99804,0.000354959276537465,0.00024861174549888,0.000242950134801361,0.000197795773463437,0.000197795773463437,0.000197795773463437,0,0,1
"brunner","unbalanced n, larger n with smaller SD","het","one-point alternative: last group shifted by 1.00",1,0.123287671232877,"0.00, 0.00, 0.00, 1.00","2.2361, 2.0000, 1.4142, 1.0000","5, 8, 12, 15",10,"normal",1,0,0,0.41262,0.35606,0.401,0.39496,0.36972,0.41246,0.00220165726488025,0.00214140737086618,0.00219179834838883,0.00218616833020699,0.00215882894922224,0.00220153014242367,0.39512,0.46488,0.14
"brunner","unbalanced n, larger n with smaller SD","het","one-point alternative: last group shifted by 1.00",1,0.123287671232877,"0.00, 0.00, 0.00, 1.00","2.2361, 2.0000, 1.4142, 1.0000","5, 8, 12, 15",10,"F.P.",2,0,6,0.44822,0.43184,0.46166,0.57516,0.53632,0.56098,0.00222404510565771,0.0022151939617108,0.00222948444444001,0.00221066041896986,0.00223016079061578,0.00221937576629105,0.27576,0.16804,0.5562
"brunner","unbalanced n, larger n with smaller SD","het","one-point alternative: last group shifted by 1.00",1,0.123287671232877,"0.00, 0.00, 0.00, 1.00","2.2361, 2.0000, 1.4142, 1.0000","5, 8, 12, 15",10,"F.P.",3,0.5,1,0.42734,0.41106,0.44332,0.47194,0.44452,0.47534,0.0022123314597953,0.00220040758224471,0.00222165423772467,0.00223254400359769,0.00222225997399044,0.00223334674602938,0.35786,0.36914,0.273
"brunner","unbalanced n, larger n with smaller SD","het","one-point alternative: last group shifted by 1.00",1,0.123287671232877,"0.00, 0.00, 0.00, 1.00","2.2361, 2.0000, 1.4142, 1.0000","5, 8, 12, 15",10,"F.P.",4,1,1.6,0.44,0.46428,0.48196,0.5316,0.5226,0.53878,0.00221990990808186,0.00223035459781623,0.00223461208445672,0.00223159781322711,0.00223378262147417,0.00222933223903482,0.25088,0.319,0.43012
"brunner","unbalanced n, larger n with smaller SD","het","one-point alternative: last group shifted by 1.00",1,0.123287671232877,"0.00, 0.00, 0.00, 1.00","2.2361, 2.0000, 1.4142, 1.0000","5, 8, 12, 15",10,"F.P.",5,2,6.6,0.47654,0.58266,0.57114,0.70936,0.71152,0.7129,0.00223360528473587,0.00220529963678408,0.00221331922866992,0.00203060774350932,0.00202612580853214,0.0020232330068482,0.05628,0.11064,0.83308
"brunner","unbalanced n, larger n with smaller SD","het","one-point alternative: last group shifted by 1.00",1,0.123287671232877,"0.00, 0.00, 0.00, 1.00","2.2361, 2.0000, 1.4142, 1.0000","10, 16, 24, 30",20,"normal",1,0,0,0.70116,0.74964,0.75068,0.72424,0.754,0.7554,0.00204711823986794,0.00193742029719935,0.00193473273399713,0.00199858160904177,0.00192605295877346,0.00192234669089631,0.12018,0.63528,0.24454
"brunner","unbalanced n, larger n with smaller SD","het","one-point alternative: last group shifted by 1.00",1,0.123287671232877,"0.00, 0.00, 0.00, 1.00","2.2361, 2.0000, 1.4142, 1.0000","10, 16, 24, 30",20,"F.P.",2,0,6,0.7183,0.79086,0.78454,0.9044,0.89982,0.90012,0.00201169137792058,0.00181879333845272,0.00183867881045059,0.00131499536120855,0.00134271342884474,0.00134092494644555,0.05826,0.07974,0.862
"brunner","unbalanced n, larger n with smaller SD","het","one-point alternative: last group shifted by 1.00",1,0.123287671232877,"0.00, 0.00, 0.00, 1.00","2.2361, 2.0000, 1.4142, 1.0000","10, 16, 24, 30",20,"F.P.",3,0.5,1,0.70084,0.7717,0.77098,0.81358,0.81692,0.81758,0.0020477465390033,0.00187712072067835,0.00187920110472509,0.00174165199508972,0.00172951850871854,0.00172709550170221,0.10494,0.3865,0.50856
"brunner","unbalanced n, larger n with smaller SD","het","one-point alternative: last group shifted by 1.00",1,0.123287671232877,"0.00, 0.00, 0.00, 1.00","2.2361, 2.0000, 1.4142, 1.0000","10, 16, 24, 30",20,"F.P.",4,1,1.6,0.7014,0.7884,0.78592,0.8686,0.87222,0.87216,0.00204664623225412,0.00182661128869828,0.00183439228956077,0.0015108543278556,0.00149299880508994,0.0014932979233897,0.04072,0.1969,0.76238
"brunner","unbalanced n, larger n with smaller SD","het","one-point alternative: last group shifted by 1.00",1,0.123287671232877,"0.00, 0.00, 0.00, 1.00","2.2361, 2.0000, 1.4142, 1.0000","10, 16, 24, 30",20,"F.P.",5,2,6.6,0.71076,0.83288,0.8235,0.96638,0.96656,0.96656,0.00202770916257732,0.00166847778289074,0.00170497947201719,0.0008060979543455,0.00080401201981065,0.00080401201981065,0.00052,0.00618,0.9933
"brunner","unbalanced n, larger n with smaller SD","het","one-point alternative: last group shifted by 1.00",1,0.123287671232877,"0.00, 0.00, 0.00, 1.00","2.2361, 2.0000, 1.4142, 1.0000","15, 24, 36, 45",30,"normal",1,0,0,0.8785,0.9255,0.92522,0.89958,0.9214,0.92128,0.00146108007994086,0.00117430617813243,0.00117633287465751,0.00134414153719019,0.00120351186117961,0.00120435178913804,0.0292,0.63148,0.33932
"brunner","unbalanced n, larger n with smaller SD","het","one-point alternative: last group shifted by 1.00",1,0.123287671232877,"0.00, 0.00, 0.00, 1.00","2.2361, 2.0000, 1.4142, 1.0000","15, 24, 36, 45",30,"F.P.",2,0,6,0.87858,0.9331,0.92906,0.98652,0.9861,0.98608,0.00146066548942597,0.00111735750769393,0.00114810728070159,0.000515718714029267,0.000523579793345771,0.000523951020611661,0.01136,0.0273,0.96134
"brunner","unbalanced n, larger n with smaller SD","het","one-point alternative: last group shifted by 1.00",1,0.123287671232877,"0.00, 0.00, 0.00, 1.00","2.2361, 2.0000, 1.4142, 1.0000","15, 24, 36, 45",30,"F.P.",3,0.5,1,0.87568,0.93262,0.93232,0.95338,0.95626,0.95624,0.00147556455365396,0.00112107034212845,0.00112338254926806,0.000942831645629271,0.000914623555349413,0.000914823069232516,0.02498,0.3004,0.67462
"brunner","unbalanced n, larger n with smaller SD","het","one-point alternative: last group shifted by 1.00",1,0.123287671232877,"0.00, 0.00, 0.00, 1.00","2.2361, 2.0000, 1.4142, 1.0000","15, 24, 36, 45",30,"F.P.",4,1,1.6,0.86796,0.9343,0.93386,0.97394,0.97468,0.97468,0.00151397119127149,0.0011080027978304,0.00111144500898605,0.000712472826148478,0.000702551031598417,0.000702551031598417,0.00454,0.0796,0.91586
"brunner","unbalanced n, larger n with smaller SD","het","one-point alternative: last group shifted by 1.00",1,0.123287671232877,"0.00, 0.00, 0.00, 1.00","2.2361, 2.0000, 1.4142, 1.0000","15, 24, 36, 45",30,"F.P.",5,2,6.6,0.8597,0.94166,0.94022,0.99764,0.99764,0.99764,0.00155316393210762,0.00104820269413888,0.00106024857085497,0.000216999096772315,0.000216999096772315,0.000216999096772315,0,2e-04,0.9998
"brunner","unbalanced n, larger n with smaller SD","het","one-point alternative: last group shifted by 1.00",1,0.123287671232877,"0.00, 0.00, 0.00, 1.00","2.2361, 2.0000, 1.4142, 1.0000","25, 40, 60, 75",50,"normal",1,0,0,0.98806,0.99608,0.99608,0.99136,0.9942,0.9942,0.000485745538322277,0.000279450661119276,0.000279450661119276,0.000413892507784328,0.000339598586569498,0.000339598586569498,0.00092,0.49398,0.5051
"brunner","unbalanced n, larger n with smaller SD","het","one-point alternative: last group shifted by 1.00",1,0.123287671232877,"0.00, 0.00, 0.00, 1.00","2.2361, 2.0000, 1.4142, 1.0000","25, 40, 60, 75",50,"F.P.",2,0,6,0.98396,0.99514,0.99484,0.99968,0.99968,0.99968,0.00056183126292509,0.000311010623612763,0.000320417677414966,7.99871989758345e-05,7.99871989758345e-05,7.99871989758345e-05,0.00016,0.0015,0.99834
"brunner","unbalanced n, larger n with smaller SD","het","one-point alternative: last group shifted by 1.00",1,0.123287671232877,"0.00, 0.00, 0.00, 1.00","2.2361, 2.0000, 1.4142, 1.0000","25, 40, 60, 75",50,"F.P.",3,0.5,1,0.98532,0.99586,0.99586,0.99802,0.99806,0.99806,0.000537856813659547,0.000287153631354369,0.000287153631354369,0.000198800382293394,0.00019678599543667,0.00019678599543667,0.00072,0.1222,0.87708
"brunner","unbalanced n, larger n with smaller SD","het","one-point alternative: last group shifted by 1.00",1,0.123287671232877,"0.00, 0.00, 0.00, 1.00","2.2361, 2.0000, 1.4142, 1.0000","25, 40, 60, 75",50,"F.P.",4,1,1.6,0.98272,0.99528,0.99528,0.99944,0.99944,0.99944,0.000582776142270769,0.000306519872112721,0.000306519872112721,0.0001058004158782,0.0001058004158782,0.0001058004158782,0,0.00866,0.99134
"brunner","unbalanced n, larger n with smaller SD","het","one-point alternative: last group shifted by 1.00",1,0.123287671232877,"0.00, 0.00, 0.00, 1.00","2.2361, 2.0000, 1.4142, 1.0000","25, 40, 60, 75",50,"F.P.",5,2,6.6,0.97468,0.99428,0.99428,1,1,1,0.000702551031598417,0.000337261963464603,0.000337261963464603,0,0,0,0,0,1
"brunner","unbalanced n, larger n with smaller SD","het","one-point alternative: last group shifted by 1.00",1,0.123287671232877,"0.00, 0.00, 0.00, 1.00","2.2361, 2.0000, 1.4142, 1.0000","50, 80, 120, 150",100,"normal",1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0.20118,0.79882
"brunner","unbalanced n, larger n with smaller SD","het","one-point alternative: last group shifted by 1.00",1,0.123287671232877,"0.00, 0.00, 0.00, 1.00","2.2361, 2.0000, 1.4142, 1.0000","50, 80, 120, 150",100,"F.P.",2,0,6,0.99994,1,1,1,1,1,3.46399769052894e-05,0,0,0,0,0,0,0,1
"brunner","unbalanced n, larger n with smaller SD","het","one-point alternative: last group shifted by 1.00",1,0.123287671232877,"0.00, 0.00, 0.00, 1.00","2.2361, 2.0000, 1.4142, 1.0000","50, 80, 120, 150",100,"F.P.",3,0.5,1,0.99998,1,1,1,1,1,1.999979999901e-05,0,0,0,0,0,0,0.00694,0.99306
"brunner","unbalanced n, larger n with smaller SD","het","one-point alternative: last group shifted by 1.00",1,0.123287671232877,"0.00, 0.00, 0.00, 1.00","2.2361, 2.0000, 1.4142, 1.0000","50, 80, 120, 150",100,"F.P.",4,1,1.6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1
"brunner","unbalanced n, larger n with smaller SD","het","one-point alternative: last group shifted by 1.00",1,0.123287671232877,"0.00, 0.00, 0.00, 1.00","2.2361, 2.0000, 1.4142, 1.0000","50, 80, 120, 150",100,"F.P.",5,2,6.6,0.9999,0.99996,0.99996,1,1,1,4.47191234261113e-05,2.82837055563941e-05,2.82837055563941e-05,0,0,0,0,0,1
